    2     848        1367.2806         0.200 
    3     848        1367.2811         0.200 
    4     848        1367.2817         0.200 
    5     848        1367.2822         0.200 
    6     848        1367.2828         0.200 
    7     848        1367.2833         0.200 
    8     848        1367.2839         0.200 
    9     848        1367.2844         0.200 
   10     848        1367.2850         0.200 
   11     848        1367.2856         0.200 
   12     848        1367.2861         0.200 
    1     849        1367.2867         0.200 
    2     849        1367.2872         0.200 
    3     849        1367.2878         0.200 
    4     849        1367.2883         0.200 
    5     849        1367.2889         0.200 
    6     849        1367.2894         0.200 
    7     849        1367.2900         0.200 
    8     849        1367.2906         0.200 
    9     849        1367.2911         0.200 
   10     849        1367.2917         0.200 
   11     849        1367.2922         0.200 
   12     849        1367.2928         0.200 
    1     850        1367.2933         0.200 
    2     850        1367.2964         0.200 
    3     850        1367.2994         0.200 
    4     850        1367.3025         0.200 
    5     850        1367.3056         0.200 
    6     850        1367.3086         0.200 
    7     850        1367.3117         0.200 
    8     850        1367.3147         0.200 
    9     850        1367.3178         0.200 
   10     850        1367.3208         0.200 
   11     850        1367.3239         0.200 
   12     850        1367.3269         0.200 
    1     851        1367.3300         0.200 
    2     851        1367.3275         0.200 
    3     851        1367.3250         0.200 
    4     851        1367.3225         0.200 
    5     851        1367.3200         0.200 
    6     851        1367.3175         0.200 
    7     851        1367.3150         0.200 
    8     851        1367.3125         0.200 
    9     851        1367.3100         0.200 
   10     851        1367.3075         0.200 
   11     851        1367.3050         0.200 
   12     851        1367.3025         0.200 
    1     852        1367.3000         0.200 
    2     852        1367.3008         0.200 
    3     852        1367.3017         0.200 
    4     852        1367.3025         0.200 
    5     852        1367.3033         0.200 
    6     852        1367.3042         0.200 
    7     852        1367.3050         0.200 
    8     852        1367.3058         0.200 
    9     852        1367.3067         0.200 
   10     852        1367.3075         0.200 
   11     852        1367.3083         0.200 
   12     852        1367.3092         0.200 
    1     853        1367.3100         0.200 
    2     853        1367.3117         0.200 
    3     853        1367.3133         0.200 
    4     853        1367.3150         0.200 
    5     853        1367.3167         0.200 
    6     853        1367.3183         0.200 
    7     853        1367.3200         0.200 
    8     853        1367.3217         0.200 
    9     853        1367.3233         0.200 
   10     853        1367.3250         0.200 
   11     853        1367.3267         0.200 
   12     853        1367.3283         0.200 
    1     854        1367.3300         0.200 
    2     854        1367.3308         0.200 
    3     854        1367.3317         0.200 
    4     854        1367.3325         0.200 
    5     854        1367.3333         0.200 
    6     854        1367.3342         0.200 
    7     854        1367.3350         0.200 
    8     854        1367.3358         0.200 
    9     854        1367.3367         0.200 
   10     854        1367.3375         0.200 
   11     854        1367.3383         0.200 
   12     854        1367.3392         0.200 
    1     855        1367.3400         0.200 
    2     855        1367.3417         0.200 
    3     855        1367.3433         0.200 
    4     855        1367.3450         0.200 
    5     855        1367.3467         0.200 
    6     855        1367.3483         0.200 
    7     855        1367.3500         0.200 
    8     855        1367.3517         0.200 
    9     855        1367.3533         0.200 
   10     855        1367.3550         0.200 
   11     855        1367.3567         0.200 
   12     855        1367.3583         0.200 
    1     856        1367.3600         0.200 
    2     856        1367.3608         0.200 
    3     856        1367.3617         0.200 
    4     856        1367.3625         0.200 
    5     856        1367.3633         0.200 
    6     856        1367.3642         0.200 
    7     856        1367.3650         0.200 
    8     856        1367.3658         0.200 
    9     856        1367.3667         0.200 
   10     856        1367.3675         0.200 
   11     856        1367.3683         0.200 
   12     856        1367.3692         0.200 
    1     857        1367.3700         0.200 
    2     857        1367.3717         0.200 
    3     857        1367.3733         0.200 
    4     857        1367.3750         0.200 
    5     857        1367.3767         0.200 
    6     857        1367.3783         0.200 
    7     857        1367.3800         0.200 
    8     857        1367.3817         0.200 
    9     857        1367.3833         0.200 
   10     857        1367.3850         0.200 
   11     857        1367.3867         0.200 
   12     857        1367.3883         0.200 
    1     858        1367.3900         0.200 
    2     858        1367.3908         0.200 
    3     858        1367.3917         0.200 
    4     858        1367.3925         0.200 
