"","X.1","X","Lat","Lon","Year","Week","W","Temp","Location","Cpool"
"4559",4559,4559,62.6302820672555,18.0285446075415,2015,1,0.620269096209913,-11.3539285714286,"Härnösand",1.00912735316566
"4560",4560,4560,62.6302820672555,18.0285446075415,2015,2,0.526487074829932,-8.43495714285714,"Härnösand",1.03682271485194
"4561",4561,4561,62.6302820672555,18.0285446075415,2015,3,0.516709232264334,-1.09341428571429,"Härnösand",1.0011331903838
"4562",4562,4562,62.6302820672555,18.0285446075415,2015,4,0.538442371234208,-9.62908571428571,"Härnösand",0.938878477564415
"4563",4563,4563,62.6302820672555,18.0285446075415,2015,5,0.49313556851312,-4.284,"Härnösand",0.871603339675731
"4564",4564,4564,62.6302820672555,18.0285446075415,2015,6,0.499419825072886,-1.61748571428571,"Härnösand",0.81916229114962
"4565",4565,4565,62.6302820672555,18.0285446075415,2015,7,0.507813799805637,-3.84241428571429,"Härnösand",0.789340078030504
"4566",4566,4566,62.6302820672555,18.0285446075415,2015,8,0.494864334305151,-3.39268571428571,"Härnösand",0.783654255580871
"4567",4567,4567,62.6302820672555,18.0285446075415,2015,9,0.496984062196307,-0.731228571428571,"Härnösand",0.781323617709511
"4568",4568,4568,62.6302820672555,18.0285446075415,2015,10,0.506895529640428,-0.00912857142857147,"Härnösand",0.801901536855293
